CMDLINE python3 adjoint.py
MEM 443.515625 1738751066.5606
MEM 443.531250 1738751066.6656
MEM 443.546875 1738751066.7707
MEM 443.562500 1738751066.8757
MEM 443.562500 1738751066.9807
MEM 443.687500 1738751067.0854
MEM 443.765625 1738751067.1904
MEM 443.781250 1738751067.2954
MEM 443.906250 1738751067.4006
MEM 443.921875 1738751067.5057
MEM 443.906250 1738751067.6107
MEM 443.906250 1738751067.7157
MEM 443.906250 1738751067.8208
MEM 443.906250 1738751067.9258
MEM 443.843750 1738751068.0308
MEM 443.812500 1738751068.1358
MEM 443.843750 1738751068.2409
MEM 444.093750 1738751068.3460
MEM 444.093750 1738751068.4511
MEM 444.218750 1738751068.5561
MEM 444.218750 1738751068.6613
MEM 444.187500 1738751068.7663
MEM 444.187500 1738751068.8714
MEM 444.187500 1738751068.9764
MEM 444.187500 1738751069.0765
MEM 444.187500 1738751069.1815
MEM 444.187500 1738751069.2816
MEM 444.218750 1738751069.3832
MEM 444.218750 1738751069.4868
MEM 444.187500 1738751069.5918
MEM 444.187500 1738751069.6969
MEM 444.187500 1738751069.8019
MEM 444.187500 1738751069.9069
MEM 444.187500 1738751070.0120
MEM 444.218750 1738751070.1170
MEM 444.250000 1738751070.2220
MEM 444.250000 1738751070.3270
MEM 444.250000 1738751070.4321
MEM 444.250000 1738751070.5371
MEM 444.250000 1738751070.6421
MEM 444.250000 1738751070.7472
MEM 444.250000 1738751070.8522
MEM 444.250000 1738751070.9572
MEM 444.250000 1738751071.0623
MEM 444.250000 1738751071.1673
MEM 444.250000 1738751071.2723
MEM 444.250000 1738751071.3773
MEM 444.250000 1738751071.4824
MEM 444.218750 1738751071.5874
MEM 444.218750 1738751071.6924
MEM 444.218750 1738751071.7974
MEM 444.218750 1738751071.9025
MEM 444.218750 1738751072.0075
MEM 444.218750 1738751072.1125
MEM 444.296875 1738751072.2175
MEM 444.328125 1738751072.3226
MEM 444.296875 1738751072.4276
MEM 444.390625 1738751072.5327
MEM 444.562500 1738751072.6377
MEM 444.984375 1738751072.7428
MEM 444.984375 1738751072.8478
MEM 444.984375 1738751072.9528
MEM 445.015625 1738751073.0579
MEM 444.953125 1738751073.1629
MEM 444.953125 1738751073.2680
MEM 444.968750 1738751073.3731
MEM 445.000000 1738751073.4781
MEM 445.015625 1738751073.5822
MEM 445.031250 1738751073.6857
MEM 445.062500 1738751073.7873
MEM 445.140625 1738751073.8924
MEM 445.171875 1738751073.9975
MEM 445.296875 1738751074.1025
MEM 445.296875 1738751074.2075
MEM 445.296875 1738751074.3126
MEM 445.312500 1738751074.4176
MEM 445.312500 1738751074.5226
MEM 445.328125 1738751074.6276
MEM 445.343750 1738751074.7326
MEM 445.500000 1738751074.8377
MEM 445.531250 1738751074.9428
MEM 445.578125 1738751075.0478
MEM 445.640625 1738751075.1528
MEM 445.734375 1738751075.2579
MEM 445.875000 1738751075.3629
MEM 445.953125 1738751075.4679
MEM 445.859375 1738751075.5730
MEM 445.843750 1738751075.6781
MEM 445.828125 1738751075.7831
MEM 445.828125 1738751075.8882
MEM 445.859375 1738751075.9932
MEM 445.828125 1738751076.0982
MEM 445.828125 1738751076.2033
MEM 445.828125 1738751076.3083
MEM 445.828125 1738751076.4133
MEM 445.796875 1738751076.5184
MEM 445.796875 1738751076.6234
MEM 445.859375 1738751076.7284
MEM 445.859375 1738751076.8335
MEM 445.906250 1738751076.9385
MEM 445.906250 1738751077.0419
MEM 445.906250 1738751077.1469
MEM 445.937500 1738751077.2520
MEM 446.078125 1738751077.3570
MEM 446.187500 1738751077.4620
MEM 446.203125 1738751077.5671
MEM 446.265625 1738751077.6721
MEM 446.328125 1738751077.7772
MEM 446.437500 1738751077.8817
MEM 446.546875 1738751077.9867
MEM 446.609375 1738751078.0917
MEM 446.843750 1738751078.1967
MEM 446.984375 1738751078.3018
MEM 447.109375 1738751078.4068
MEM 447.156250 1738751078.5118
MEM 447.234375 1738751078.6168
MEM 447.843750 1738751078.7219
MEM 447.875000 1738751078.8269
MEM 447.843750 1738751078.9319
MEM 447.937500 1738751079.0370
MEM 448.125000 1738751079.1420
MEM 448.437500 1738751079.2471
MEM 448.437500 1738751079.3521
MEM 448.437500 1738751079.4571
MEM 448.468750 1738751079.5621
MEM 448.437500 1738751079.6672
MEM 448.421875 1738751079.7693
MEM 448.406250 1738751079.8744
MEM 448.406250 1738751079.9794
MEM 448.437500 1738751080.0845
MEM 448.453125 1738751080.1895
MEM 448.453125 1738751080.2945
MEM 448.453125 1738751080.3996
MEM 448.437500 1738751080.5046
MEM 448.437500 1738751080.6096
MEM 448.453125 1738751080.7147
MEM 448.453125 1738751080.8197
MEM 448.453125 1738751080.9247
MEM 448.453125 1738751081.0297
MEM 448.453125 1738751081.1348
MEM 448.484375 1738751081.2398
MEM 448.531250 1738751081.3448
MEM 448.578125 1738751081.4499
MEM 448.640625 1738751081.5527
MEM 448.671875 1738751081.6578
MEM 448.671875 1738751081.7628
MEM 448.765625 1738751081.8679
MEM 448.843750 1738751081.9729
MEM 448.781250 1738751082.0779
MEM 448.718750 1738751082.1829
MEM 448.750000 1738751082.2880
MEM 448.750000 1738751082.3881
MEM 448.750000 1738751082.4932
MEM 448.781250 1738751082.5982
MEM 448.781250 1738751082.7032
MEM 448.843750 1738751082.8083
MEM 448.890625 1738751082.9133
MEM 448.859375 1738751083.0183
MEM 448.875000 1738751083.1235
MEM 448.875000 1738751083.2285
MEM 448.953125 1738751083.3335
MEM 449.015625 1738751083.4385
MEM 449.046875 1738751083.5436
MEM 449.078125 1738751083.6487
MEM 449.156250 1738751083.7528
MEM 449.375000 1738751083.8579
MEM 449.453125 1738751083.9629
MEM 449.546875 1738751084.0680
MEM 449.781250 1738751084.1730
MEM 449.781250 1738751084.2781
MEM 449.875000 1738751084.3831
MEM 450.015625 1738751084.4882
MEM 450.156250 1738751084.5933
MEM 450.156250 1738751084.6984
MEM 450.187500 1738751084.8034
MEM 450.187500 1738751084.9084
MEM 450.218750 1738751085.0135
MEM 450.234375 1738751085.1185
MEM 450.250000 1738751085.2236
MEM 450.343750 1738751085.3286
MEM 450.437500 1738751085.4336
MEM 450.562500 1738751085.5387
MEM 450.671875 1738751085.6437
MEM 450.671875 1738751085.7488
MEM 450.609375 1738751085.8538
MEM 450.656250 1738751085.9588
MEM 450.687500 1738751086.0639
MEM 451.515625 1738751086.1689
MEM 451.500000 1738751086.2741
MEM 451.640625 1738751086.3792
MEM 451.671875 1738751086.4844
MEM 451.703125 1738751086.5895
MEM 451.843750 1738751086.6945
MEM 451.968750 1738751086.7996
MEM 452.156250 1738751086.9047
MEM 452.218750 1738751087.0098
MEM 452.218750 1738751087.1149
MEM 452.234375 1738751087.2201
MEM 452.187500 1738751087.3251
MEM 452.093750 1738751087.4303
MEM 452.062500 1738751087.5353
MEM 452.062500 1738751087.6404
MEM 452.062500 1738751087.7454
MEM 452.062500 1738751087.8505
MEM 452.062500 1738751087.9556
MEM 452.031250 1738751088.0606
MEM 452.031250 1738751088.1656
MEM 452.031250 1738751088.2706
MEM 452.031250 1738751088.3757
MEM 452.031250 1738751088.4808
MEM 452.031250 1738751088.5860
MEM 452.031250 1738751088.6874
MEM 452.031250 1738751088.7884
MEM 452.031250 1738751088.8935
MEM 452.031250 1738751088.9986
MEM 452.093750 1738751089.1037
MEM 452.109375 1738751089.2088
MEM 452.109375 1738751089.3139
MEM 452.078125 1738751089.4191
MEM 452.078125 1738751089.5243
MEM 452.078125 1738751089.6294
MEM 452.078125 1738751089.7345
MEM 452.078125 1738751089.8395
MEM 452.093750 1738751089.9446
MEM 452.078125 1738751090.0497
MEM 452.078125 1738751090.1531
MEM 452.078125 1738751090.2565
MEM 452.078125 1738751090.3617
MEM 452.078125 1738751090.4668
MEM 452.078125 1738751090.5697
MEM 452.078125 1738751090.6747
MEM 452.078125 1738751090.7798
MEM 452.078125 1738751090.8848
MEM 452.093750 1738751090.9898
MEM 452.109375 1738751091.0949
MEM 452.109375 1738751091.1987
MEM 452.125000 1738751091.3040
MEM 452.125000 1738751091.4091
MEM 452.125000 1738751091.5108
MEM 452.125000 1738751091.6159
MEM 452.187500 1738751091.7210
MEM 452.234375 1738751091.8261
MEM 452.296875 1738751091.9313
MEM 452.281250 1738751092.0363
MEM 452.281250 1738751092.1415
MEM 452.328125 1738751092.2465
MEM 452.375000 1738751092.3516
MEM 452.437500 1738751092.4532
MEM 452.484375 1738751092.5584
MEM 452.953125 1738751092.6635
MEM 452.953125 1738751092.7685
MEM 452.953125 1738751092.8712
MEM 452.953125 1738751092.9762
MEM 453.046875 1738751093.0813
MEM 453.125000 1738751093.1863
MEM 453.546875 1738751093.2913
MEM 453.796875 1738751093.3964
MEM 453.796875 1738751093.5014
MEM 453.796875 1738751093.6065
MEM 453.796875 1738751093.7104
MEM 453.796875 1738751093.8156
MEM 453.843750 1738751093.9206
MEM 453.843750 1738751094.0257
MEM 453.843750 1738751094.1307
MEM 453.843750 1738751094.2358
MEM 453.859375 1738751094.3408
MEM 453.859375 1738751094.4459
MEM 453.843750 1738751094.5510
MEM 453.875000 1738751094.6533
MEM 453.890625 1738751094.7584
MEM 453.890625 1738751094.8634
MEM 453.921875 1738751094.9684
MEM 454.031250 1738751095.0735
MEM 454.140625 1738751095.1785
MEM 454.140625 1738751095.2836
MEM 454.140625 1738751095.3886
MEM 454.140625 1738751095.4938
MEM 454.140625 1738751095.5990
MEM 454.140625 1738751095.7033
MEM 454.140625 1738751095.8084
MEM 454.140625 1738751095.9134
MEM 454.125000 1738751096.0185
MEM 454.046875 1738751096.1200
MEM 454.015625 1738751096.2250
MEM 453.984375 1738751096.3300
MEM 454.000000 1738751096.4349
MEM 454.312500 1738751096.5399
MEM 454.265625 1738751096.6450
MEM 454.390625 1738751096.7501
MEM 454.390625 1738751096.8551
MEM 454.359375 1738751096.9602
MEM 454.390625 1738751097.0652
MEM 454.500000 1738751097.1703
MEM 454.500000 1738751097.2755
MEM 454.500000 1738751097.3806
MEM 454.500000 1738751097.4857
MEM 454.500000 1738751097.5867
MEM 454.468750 1738751097.6917
MEM 454.468750 1738751097.7967
MEM 454.468750 1738751097.9018
MEM 454.468750 1738751098.0034
MEM 454.468750 1738751098.1085
MEM 454.484375 1738751098.2136
MEM 454.484375 1738751098.3187
MEM 454.484375 1738751098.4201
MEM 454.546875 1738751098.5251
MEM 454.546875 1738751098.6303
MEM 454.562500 1738751098.7354
MEM 454.562500 1738751098.8369
MEM 454.578125 1738751098.9374
MEM 454.562500 1738751099.0424
MEM 454.562500 1738751099.1476
MEM 454.578125 1738751099.2527
MEM 454.578125 1738751099.3542
MEM 454.578125 1738751099.4594
MEM 454.578125 1738751099.5645
MEM 454.578125 1738751099.6696
MEM 454.546875 1738751099.7746
MEM 454.546875 1738751099.8797
MEM 454.546875 1738751099.9847
MEM 454.578125 1738751100.0898
MEM 454.609375 1738751100.1948
MEM 454.609375 1738751100.2999
MEM 454.609375 1738751100.4044
MEM 454.609375 1738751100.5096
MEM 454.609375 1738751100.6147
MEM 454.609375 1738751100.7198
MEM 454.609375 1738751100.8248
MEM 454.609375 1738751100.9300
MEM 454.609375 1738751101.0350
MEM 454.640625 1738751101.1401
MEM 454.609375 1738751101.2451
MEM 454.609375 1738751101.3502
MEM 454.578125 1738751101.4552
MEM 454.578125 1738751101.5603
MEM 454.578125 1738751101.6653
MEM 454.578125 1738751101.7704
MEM 454.578125 1738751101.8754
MEM 454.593750 1738751101.9805
MEM 454.578125 1738751102.0856
MEM 454.609375 1738751102.1907
MEM 454.609375 1738751102.2957
MEM 454.609375 1738751102.4007
MEM 454.609375 1738751102.5057
MEM 454.656250 1738751102.6108
MEM 454.656250 1738751102.7158
MEM 454.656250 1738751102.8208
MEM 454.656250 1738751102.9259
MEM 454.781250 1738751103.0309
MEM 454.859375 1738751103.1360
MEM 455.000000 1738751103.2412
MEM 455.218750 1738751103.3463
MEM 455.468750 1738751103.4515
MEM 455.703125 1738751103.5566
MEM 455.906250 1738751103.6618
MEM 455.906250 1738751103.7668
MEM 455.906250 1738751103.8719
MEM 455.906250 1738751103.9769
MEM 455.906250 1738751104.0819
MEM 455.906250 1738751104.1871
MEM 455.906250 1738751104.2921
MEM 455.953125 1738751104.3972
MEM 456.015625 1738751104.5022
MEM 456.828125 1738751104.6073
MEM 456.828125 1738751104.7125
MEM 456.828125 1738751104.8176
MEM 456.843750 1738751104.9228
MEM 456.828125 1738751105.0279
MEM 456.859375 1738751105.1330
MEM 456.968750 1738751105.2381
MEM 457.359375 1738751105.3433
MEM 457.562500 1738751105.4484
MEM 458.078125 1738751105.5508
MEM 458.078125 1738751105.6560
MEM 458.078125 1738751105.7612
MEM 458.078125 1738751105.8664
MEM 458.078125 1738751105.9700
MEM 458.078125 1738751106.0751
MEM 458.078125 1738751106.1802
MEM 458.109375 1738751106.2854
MEM 458.109375 1738751106.3905
MEM 458.109375 1738751106.4957
MEM 458.125000 1738751106.6008
MEM 458.109375 1738751106.7060
MEM 458.125000 1738751106.8066
MEM 458.125000 1738751106.9117
MEM 458.125000 1738751107.0169
MEM 458.109375 1738751107.1220
MEM 458.109375 1738751107.2272
MEM 458.140625 1738751107.3324
MEM 458.140625 1738751107.4376
MEM 458.171875 1738751107.5428
MEM 458.187500 1738751107.6479
MEM 458.203125 1738751107.7531
MEM 458.203125 1738751107.8583
MEM 458.187500 1738751107.9621
MEM 458.187500 1738751108.0673
MEM 458.218750 1738751108.1725
MEM 458.250000 1738751108.2777
MEM 458.171875 1738751108.3815
MEM 458.171875 1738751108.4862
MEM 458.187500 1738751108.5907
MEM 458.171875 1738751108.6959
MEM 458.171875 1738751108.8010
MEM 458.171875 1738751108.9057
MEM 458.203125 1738751109.0108
MEM 458.203125 1738751109.1160
MEM 458.218750 1738751109.2211
MEM 458.203125 1738751109.3263
MEM 458.203125 1738751109.4315
MEM 458.203125 1738751109.5366
MEM 458.203125 1738751109.6418
MEM 458.203125 1738751109.7469
MEM 458.671875 1738751109.8520
MEM 458.625000 1738751109.9572
MEM 458.625000 1738751110.0622
MEM 458.734375 1738751110.1673
MEM 458.765625 1738751110.2724
MEM 458.734375 1738751110.3774
MEM 458.734375 1738751110.4825
MEM 458.734375 1738751110.5875
MEM 458.734375 1738751110.6927
MEM 458.734375 1738751110.7977
MEM 458.734375 1738751110.9027
MEM 458.734375 1738751111.0077
MEM 458.734375 1738751111.1127
MEM 458.765625 1738751111.2178
MEM 458.796875 1738751111.3228
MEM 458.781250 1738751111.4279
MEM 458.812500 1738751111.5329
MEM 458.812500 1738751111.6379
MEM 458.812500 1738751111.7431
MEM 458.812500 1738751111.8482
MEM 458.812500 1738751111.9533
MEM 458.812500 1738751112.0583
MEM 458.812500 1738751112.1634
MEM 458.812500 1738751112.2684
MEM 458.812500 1738751112.3734
MEM 458.812500 1738751112.4785
MEM 458.812500 1738751112.5835
MEM 458.812500 1738751112.6885
MEM 458.843750 1738751112.7937
MEM 458.875000 1738751112.8987
MEM 458.921875 1738751113.0038
MEM 458.937500 1738751113.1088
MEM 458.906250 1738751113.2139
MEM 458.906250 1738751113.3191
MEM 458.906250 1738751113.4242
MEM 458.906250 1738751113.5293
MEM 458.906250 1738751113.6345
MEM 458.906250 1738751113.7395
MEM 458.906250 1738751113.8446
MEM 458.906250 1738751113.9496
MEM 458.906250 1738751114.0547
MEM 458.937500 1738751114.1598
MEM 458.953125 1738751114.2650
MEM 458.953125 1738751114.3702
MEM 458.953125 1738751114.4754
MEM 458.921875 1738751114.5805
MEM 458.921875 1738751114.6817
MEM 458.921875 1738751114.7869
MEM 458.921875 1738751114.8920
MEM 458.937500 1738751114.9972
MEM 458.921875 1738751115.1014
MEM 458.984375 1738751115.2061
MEM 459.000000 1738751115.3112
MEM 458.984375 1738751115.4162
MEM 458.984375 1738751115.5213
MEM 458.984375 1738751115.6263
MEM 459.015625 1738751115.7313
MEM 459.000000 1738751115.8363
MEM 459.046875 1738751115.9414
MEM 459.078125 1738751116.0465
MEM 459.109375 1738751116.1515
MEM 461.656250 1738751116.2565
MEM 462.140625 1738751116.3616
MEM 462.140625 1738751116.4666
MEM 462.140625 1738751116.5676
MEM 462.140625 1738751116.6727
MEM 462.234375 1738751116.7777
MEM 462.296875 1738751116.8828
MEM 462.421875 1738751116.9878
MEM 462.843750 1738751117.0928
MEM 462.875000 1738751117.1979
MEM 462.890625 1738751117.3030
MEM 462.890625 1738751117.4080
MEM 462.890625 1738751117.5131
MEM 462.890625 1738751117.6182
MEM 462.921875 1738751117.7233
MEM 462.921875 1738751117.8284
MEM 462.921875 1738751117.9334
MEM 462.937500 1738751118.0386
MEM 462.937500 1738751118.1436
MEM 462.968750 1738751118.2485
MEM 462.968750 1738751118.3536
MEM 462.968750 1738751118.4586
MEM 462.984375 1738751118.5638
MEM 462.984375 1738751118.6652
MEM 462.968750 1738751118.7704
MEM 462.968750 1738751118.8755
MEM 463.000000 1738751118.9805
MEM 463.000000 1738751119.0836
MEM 463.015625 1738751119.1888
MEM 463.015625 1738751119.2939
MEM 463.015625 1738751119.3991
MEM 463.078125 1738751119.5042
MEM 463.093750 1738751119.6092
MEM 463.187500 1738751119.7143
MEM 463.203125 1738751119.8193
MEM 463.171875 1738751119.9243
MEM 463.140625 1738751120.0295
MEM 463.140625 1738751120.1345
MEM 463.140625 1738751120.2396
MEM 463.140625 1738751120.3446
MEM 463.171875 1738751120.4496
MEM 463.234375 1738751120.5547
MEM 463.265625 1738751120.6597
MEM 463.265625 1738751120.7647
MEM 463.312500 1738751120.8697
MEM 463.609375 1738751120.9748
MEM 463.625000 1738751121.0799
MEM 463.734375 1738751121.1849
MEM 463.750000 1738751121.2900
MEM 463.875000 1738751121.3950
MEM 463.968750 1738751121.4951
MEM 464.062500 1738751121.6002
MEM 464.062500 1738751121.7052
MEM 464.093750 1738751121.8102
MEM 464.109375 1738751121.9153
MEM 464.078125 1738751122.0204
MEM 464.109375 1738751122.1255
MEM 464.109375 1738751122.2305
MEM 464.109375 1738751122.3356
MEM 464.109375 1738751122.4406
MEM 464.109375 1738751122.5456
MEM 464.109375 1738751122.6506
MEM 464.140625 1738751122.7557
MEM 464.171875 1738751122.8607
MEM 464.171875 1738751122.9657
MEM 464.171875 1738751123.0708
MEM 464.171875 1738751123.1758
MEM 464.171875 1738751123.2808
MEM 464.203125 1738751123.3858
MEM 464.203125 1738751123.4909
MEM 464.203125 1738751123.5959
MEM 464.234375 1738751123.7009
MEM 464.234375 1738751123.8059
MEM 464.234375 1738751123.9110
MEM 464.234375 1738751124.0160
MEM 464.250000 1738751124.1210
MEM 464.281250 1738751124.2260
MEM 464.281250 1738751124.3311
MEM 464.281250 1738751124.4361
MEM 464.281250 1738751124.5411
MEM 464.296875 1738751124.6461
MEM 464.312500 1738751124.7512
MEM 464.562500 1738751124.8562
MEM 464.578125 1738751124.9612
MEM 464.546875 1738751125.0663
MEM 464.640625 1738751125.1713
MEM 464.875000 1738751125.2764
MEM 465.390625 1738751125.3815
MEM 465.406250 1738751125.4865
MEM 465.406250 1738751125.5916
MEM 465.406250 1738751125.6967
MEM 465.390625 1738751125.8018
MEM 465.390625 1738751125.9069
MEM 465.406250 1738751126.0104
MEM 465.406250 1738751126.1155
MEM 465.437500 1738751126.2205
MEM 465.562500 1738751126.3256
MEM 465.671875 1738751126.4306
MEM 465.812500 1738751126.5356
MEM 465.906250 1738751126.6407
MEM 465.953125 1738751126.7457
MEM 466.031250 1738751126.8507
MEM 466.031250 1738751126.9558
MEM 466.031250 1738751127.0609
MEM 466.031250 1738751127.1659
MEM 466.031250 1738751127.2711
MEM 466.031250 1738751127.3763
MEM 466.031250 1738751127.4814
MEM 466.031250 1738751127.5864
MEM 466.031250 1738751127.6914
MEM 466.046875 1738751127.7965
MEM 466.156250 1738751127.9015
MEM 466.156250 1738751128.0066
MEM 466.140625 1738751128.1112
MEM 466.062500 1738751128.2162
MEM 466.078125 1738751128.3213
MEM 466.109375 1738751128.4263
MEM 466.125000 1738751128.5314
MEM 466.125000 1738751128.6364
MEM 466.125000 1738751128.7414
MEM 466.125000 1738751128.8464
MEM 466.125000 1738751128.9515
MEM 466.125000 1738751129.0565
MEM 466.125000 1738751129.1615
MEM 466.093750 1738751129.2666
MEM 466.093750 1738751129.3716
MEM 466.125000 1738751129.4766
MEM 466.156250 1738751129.5817
MEM 466.187500 1738751129.6867
MEM 466.187500 1738751129.7918
MEM 466.203125 1738751129.8968
MEM 466.203125 1738751130.0018
MEM 466.203125 1738751130.1068
MEM 466.203125 1738751130.2119
MEM 466.203125 1738751130.3169
MEM 466.234375 1738751130.4220
MEM 466.234375 1738751130.5270
MEM 466.234375 1738751130.6320
MEM 466.234375 1738751130.7371
MEM 466.296875 1738751130.8422
MEM 466.265625 1738751130.9473
MEM 466.265625 1738751131.0523
MEM 466.265625 1738751131.1573
MEM 466.265625 1738751131.2624
MEM 466.265625 1738751131.3631
MEM 466.265625 1738751131.4683
MEM 466.515625 1738751131.5734
MEM 466.531250 1738751131.6784
MEM 466.531250 1738751131.7835
MEM 466.625000 1738751131.8885
MEM 467.578125 1738751131.9901
MEM 467.687500 1738751132.0953
MEM 467.687500 1738751132.2003
MEM 467.687500 1738751132.3053
MEM 467.718750 1738751132.4104
MEM 467.671875 1738751132.5154
MEM 467.671875 1738751132.6204
MEM 467.671875 1738751132.7255
MEM 467.734375 1738751132.8306
MEM 467.765625 1738751132.9356
MEM 467.781250 1738751133.0407
MEM 467.781250 1738751133.1457
MEM 467.828125 1738751133.2509
MEM 467.859375 1738751133.3540
MEM 467.906250 1738751133.4592
MEM 467.953125 1738751133.5638
MEM 467.937500 1738751133.6688
MEM 467.953125 1738751133.7739
MEM 467.953125 1738751133.8790
MEM 467.968750 1738751133.9842
MEM 467.953125 1738751134.0892
MEM 467.984375 1738751134.1893
MEM 468.109375 1738751134.2944
MEM 468.093750 1738751134.3946
MEM 468.203125 1738751134.4996
MEM 468.203125 1738751134.5998
MEM 468.203125 1738751134.7049
MEM 468.171875 1738751134.8051
MEM 468.078125 1738751134.9101
MEM 468.046875 1738751135.0102
MEM 468.046875 1738751135.1152
MEM 468.078125 1738751135.2203
MEM 468.078125 1738751135.3253
MEM 468.046875 1738751135.4303
MEM 468.046875 1738751135.5353
MEM 468.078125 1738751135.6404
MEM 468.218750 1738751135.7454
MEM 468.265625 1738751135.8504
MEM 468.281250 1738751135.9555
MEM 468.281250 1738751136.0605
MEM 468.343750 1738751136.1655
MEM 468.343750 1738751136.2706
MEM 468.375000 1738751136.3756
MEM 468.390625 1738751136.4806
MEM 468.406250 1738751136.5857
MEM 468.406250 1738751136.6908
MEM 468.406250 1738751136.7960
MEM 468.406250 1738751136.9010
MEM 468.406250 1738751137.0061
MEM 468.578125 1738751137.1112
MEM 468.609375 1738751137.2162
MEM 468.703125 1738751137.3213
MEM 468.843750 1738751137.4263
MEM 468.859375 1738751137.5313
MEM 468.859375 1738751137.6364
MEM 468.890625 1738751137.7414
MEM 468.890625 1738751137.8464
MEM 468.937500 1738751137.9514
MEM 469.000000 1738751138.0565
MEM 469.078125 1738751138.1615
MEM 469.171875 1738751138.2666
MEM 469.296875 1738751138.3716
MEM 469.343750 1738751138.4766
MEM 469.359375 1738751138.5818
MEM 469.296875 1738751138.6868
MEM 469.296875 1738751138.7919
MEM 469.328125 1738751138.8969
MEM 469.390625 1738751139.0019
MEM 469.390625 1738751139.1069
MEM 469.500000 1738751139.2121
MEM 469.515625 1738751139.3171
MEM 469.515625 1738751139.4222
MEM 469.515625 1738751139.5272
MEM 469.515625 1738751139.6324
MEM 469.515625 1738751139.7375
MEM 469.531250 1738751139.8397
MEM 469.625000 1738751139.9448
MEM 469.750000 1738751140.0499
MEM 469.796875 1738751140.1542
MEM 469.765625 1738751140.2593
MEM 469.656250 1738751140.3643
MEM 469.656250 1738751140.4694
MEM 469.656250 1738751140.5744
MEM 469.625000 1738751140.6795
MEM 469.625000 1738751140.7846
MEM 469.625000 1738751140.8896
MEM 469.593750 1738751140.9946
MEM 469.687500 1738751141.0997
MEM 469.984375 1738751141.2043
MEM 470.000000 1738751141.3093
MEM 470.265625 1738751141.4144
MEM 470.265625 1738751141.5195
MEM 470.265625 1738751141.6245
MEM 470.328125 1738751141.7295
MEM 470.578125 1738751141.8346
MEM 470.578125 1738751141.9397
MEM 470.609375 1738751142.0449
MEM 470.609375 1738751142.1500
MEM 470.578125 1738751142.2550
MEM 470.578125 1738751142.3601
MEM 470.609375 1738751142.4651
MEM 470.640625 1738751142.5702
MEM 470.781250 1738751142.6752
MEM 471.000000 1738751142.7803
MEM 471.156250 1738751142.8853
MEM 471.171875 1738751142.9887
MEM 471.171875 1738751143.0937
MEM 471.171875 1738751143.1987
MEM 471.359375 1738751143.3037
MEM 471.375000 1738751143.4054
MEM 471.375000 1738751143.5106
MEM 471.375000 1738751143.6156
MEM 471.375000 1738751143.7207
MEM 471.375000 1738751143.8257
MEM 471.375000 1738751143.9307
MEM 471.343750 1738751144.0357
MEM 471.390625 1738751144.1408
MEM 471.437500 1738751144.2458
MEM 471.484375 1738751144.3508
MEM 471.531250 1738751144.4558
MEM 471.578125 1738751144.5608
MEM 471.609375 1738751144.6659
MEM 471.640625 1738751144.7709
MEM 471.671875 1738751144.8747
MEM 471.703125 1738751144.9798
MEM 471.703125 1738751145.0849
MEM 471.703125 1738751145.1888
MEM 471.703125 1738751145.2939
MEM 471.703125 1738751145.3990
MEM 471.671875 1738751145.5041
MEM 471.640625 1738751145.6055
MEM 471.640625 1738751145.7060
MEM 471.687500 1738751145.8111
MEM 471.781250 1738751145.9163
MEM 471.921875 1738751146.0214
MEM 471.921875 1738751146.1236
MEM 471.921875 1738751146.2287
MEM 471.921875 1738751146.3337
MEM 471.968750 1738751146.4388
MEM 472.078125 1738751146.5438
MEM 472.171875 1738751146.6489
MEM 472.234375 1738751146.7539
MEM 472.906250 1738751146.8590
MEM 472.906250 1738751146.9641
MEM 472.906250 1738751147.0691
MEM 472.906250 1738751147.1742
MEM 472.906250 1738751147.2792
MEM 472.968750 1738751147.3842
MEM 473.031250 1738751147.4893
MEM 473.078125 1738751147.5944
MEM 473.625000 1738751147.6995
MEM 473.937500 1738751147.8045
MEM 473.937500 1738751147.9069
MEM 473.937500 1738751148.0119
MEM 473.937500 1738751148.1170
MEM 473.937500 1738751148.2220
MEM 473.937500 1738751148.3222
MEM 474.031250 1738751148.4273
MEM 474.031250 1738751148.5324
MEM 474.031250 1738751148.6374
MEM 474.031250 1738751148.7390
MEM 474.062500 1738751148.8440
MEM 474.062500 1738751148.9491
MEM 474.062500 1738751149.0543
MEM 474.093750 1738751149.1593
MEM 474.093750 1738751149.2644
MEM 474.109375 1738751149.3694
MEM 474.140625 1738751149.4736
MEM 474.156250 1738751149.5778
MEM 474.281250 1738751149.6788
MEM 474.375000 1738751149.7839
MEM 474.437500 1738751149.8889
MEM 474.593750 1738751149.9940
MEM 474.609375 1738751150.0990
MEM 474.609375 1738751150.2040
MEM 474.578125 1738751150.3088
MEM 474.546875 1738751150.4138
MEM 474.484375 1738751150.5189
MEM 474.484375 1738751150.6239
MEM 474.453125 1738751150.7289
MEM 474.500000 1738751150.8339
MEM 474.515625 1738751150.9390
MEM 474.546875 1738751151.0440
MEM 474.593750 1738751151.1491
MEM 474.625000 1738751151.2541
CMDLINE python3 adjoint.py
MEM 0.078125 1738751164.0137
MEM 52.125000 1738751164.1189
MEM 68.218750 1738751164.2240
MEM 68.343750 1738751164.3290
MEM 82.078125 1738751164.4342
MEM 118.843750 1738751164.5356
MEM 136.171875 1738751164.6407
MEM 157.328125 1738751164.7459
MEM 192.609375 1738751164.8468
MEM 208.375000 1738751164.9519
MEM 208.828125 1738751165.0570
MEM 210.046875 1738751165.1621
