CMDLINE /Users/sghelichkhani/Workplace/firedrake-2025-01-23/bin/python3 adjoint.py
MEM 668.531250 1739142754.7088
MEM 668.531250 1739142754.8110
MEM 668.578125 1739142754.9115
MEM 668.640625 1739142755.0166
MEM 668.671875 1739142755.1218
MEM 668.671875 1739142755.2263
MEM 668.671875 1739142755.3314
MEM 668.671875 1739142755.4365
MEM 668.718750 1739142755.5417
MEM 668.750000 1739142755.6468
MEM 668.750000 1739142755.7519
MEM 668.765625 1739142755.8571
MEM 668.781250 1739142755.9622
MEM 668.859375 1739142756.0673
MEM 668.875000 1739142756.1725
MEM 668.875000 1739142756.2776
MEM 668.875000 1739142756.3827
MEM 668.875000 1739142756.4879
MEM 668.937500 1739142756.5931
MEM 669.015625 1739142756.6982
MEM 669.015625 1739142756.8034
MEM 669.015625 1739142756.9085
MEM 669.015625 1739142757.0137
MEM 669.125000 1739142757.1188
MEM 669.171875 1739142757.2240
MEM 669.171875 1739142757.3255
MEM 669.171875 1739142757.4299
MEM 669.171875 1739142757.5351
MEM 669.203125 1739142757.6402
MEM 669.250000 1739142757.7453
MEM 669.250000 1739142757.8505
MEM 669.250000 1739142757.9556
MEM 669.265625 1739142758.0608
MEM 669.343750 1739142758.1659
MEM 669.406250 1739142758.2711
MEM 669.406250 1739142758.3763
MEM 669.406250 1739142758.4814
MEM 669.406250 1739142758.5866
MEM 669.437500 1739142758.6917
MEM 669.484375 1739142758.7968
MEM 669.484375 1739142758.9020
MEM 669.484375 1739142759.0071
MEM 669.515625 1739142759.1114
MEM 669.562500 1739142759.2166
MEM 669.625000 1739142759.3217
MEM 669.625000 1739142759.4269
MEM 669.625000 1739142759.5276
MEM 669.625000 1739142759.6327
MEM 669.671875 1739142759.7378
MEM 669.718750 1739142759.8430
MEM 669.718750 1739142759.9481
MEM 669.718750 1739142760.0533
MEM 669.718750 1739142760.1584
MEM 669.796875 1739142760.2635
MEM 669.843750 1739142760.3686
MEM 669.843750 1739142760.4708
MEM 669.843750 1739142760.5760
MEM 669.859375 1739142760.6812
MEM 669.890625 1739142760.7863
MEM 669.953125 1739142760.8914
MEM 669.953125 1739142760.9966
MEM 669.953125 1739142761.1010
MEM 669.953125 1739142761.2062
MEM 670.015625 1739142761.3107
MEM 670.062500 1739142761.4159
MEM 670.062500 1739142761.5210
MEM 670.062500 1739142761.6262
MEM 670.062500 1739142761.7314
MEM 670.140625 1739142761.8366
MEM 670.171875 1739142761.9417
MEM 670.171875 1739142762.0469
MEM 670.171875 1739142762.1521
MEM 670.171875 1739142762.2572
MEM 670.250000 1739142762.3614
MEM 670.296875 1739142762.4616
MEM 670.296875 1739142762.5667
MEM 670.296875 1739142762.6719
MEM 670.296875 1739142762.7770
MEM 670.296875 1739142762.8822
MEM 670.406250 1739142762.9872
MEM 670.406250 1739142763.0907
MEM 670.406250 1739142763.1958
MEM 670.406250 1739142763.3010
MEM 670.484375 1739142763.4039
MEM 670.531250 1739142763.5050
MEM 670.531250 1739142763.6102
MEM 670.531250 1739142763.7154
MEM 670.531250 1739142763.8205
MEM 670.531250 1739142763.9257
MEM 670.609375 1739142764.0305
MEM 670.625000 1739142764.1357
MEM 670.625000 1739142764.2409
MEM 670.625000 1739142764.3434
MEM 670.703125 1739142764.4485
MEM 670.781250 1739142764.5536
MEM 670.781250 1739142764.6588
MEM 670.781250 1739142764.7640
MEM 670.781250 1739142764.8691
MEM 670.781250 1739142764.9706
MEM 670.859375 1739142765.0757
MEM 670.875000 1739142765.1809
MEM 670.875000 1739142765.2840
MEM 670.875000 1739142765.3891
MEM 670.937500 1739142765.4942
MEM 671.093750 1739142765.5985
MEM 671.093750 1739142765.7037
MEM 671.093750 1739142765.8089
MEM 671.093750 1739142765.9141
MEM 671.093750 1739142766.0192
MEM 671.171875 1739142766.1243
MEM 671.187500 1739142766.2294
MEM 671.187500 1739142766.3346
MEM 671.187500 1739142766.4397
MEM 671.234375 1739142766.5449
MEM 671.312500 1739142766.6499
MEM 671.312500 1739142766.7551
MEM 671.312500 1739142766.8602
MEM 671.312500 1739142766.9654
MEM 671.312500 1739142767.0705
MEM 671.406250 1739142767.1756
MEM 671.421875 1739142767.2808
MEM 671.421875 1739142767.3860
MEM 671.421875 1739142767.4911
MEM 671.468750 1739142767.5962
MEM 671.531250 1739142767.7013
MEM 671.531250 1739142767.8064
MEM 671.531250 1739142767.9116
MEM 671.531250 1739142768.0167
MEM 671.531250 1739142768.1219
MEM 671.625000 1739142768.2270
MEM 671.625000 1739142768.3321
MEM 671.625000 1739142768.4373
MEM 671.625000 1739142768.5424
MEM 671.703125 1739142768.6476
MEM 671.765625 1739142768.7526
MEM 671.765625 1739142768.8577
MEM 671.765625 1739142768.9629
MEM 671.765625 1739142769.0681
MEM 671.765625 1739142769.1732
MEM 671.875000 1739142769.2783
MEM 671.890625 1739142769.3835
MEM 671.890625 1739142769.4887
MEM 671.890625 1739142769.5938
MEM 671.953125 1739142769.6989
MEM 672.031250 1739142769.8040
MEM 672.031250 1739142769.9092
MEM 672.031250 1739142770.0143
MEM 672.031250 1739142770.1195
MEM 672.031250 1739142770.2247
MEM 672.078125 1739142770.3298
MEM 672.093750 1739142770.4350
MEM 672.093750 1739142770.5379
MEM 672.093750 1739142770.6409
MEM 672.156250 1739142770.7460
MEM 672.218750 1739142770.8511
MEM 672.218750 1739142770.9563
MEM 672.218750 1739142771.0613
MEM 672.218750 1739142771.1665
MEM 672.218750 1739142771.2717
MEM 672.265625 1739142771.3761
MEM 672.281250 1739142771.4813
MEM 672.296875 1739142771.5865
MEM 672.296875 1739142771.6876
MEM 672.328125 1739142771.7927
MEM 672.406250 1739142771.8978
MEM 672.406250 1739142772.0030
MEM 672.421875 1739142772.1068
MEM 672.421875 1739142772.2109
MEM 672.421875 1739142772.3160
MEM 672.453125 1739142772.4211
MEM 672.500000 1739142772.5263
MEM 672.500000 1739142772.6314
MEM 672.500000 1739142772.7366
MEM 672.578125 1739142772.8417
MEM 672.625000 1739142772.9468
MEM 672.640625 1739142773.0519
MEM 672.640625 1739142773.1571
MEM 672.640625 1739142773.2623
MEM 672.640625 1739142773.3674
MEM 672.703125 1739142773.4697
MEM 672.750000 1739142773.5749
MEM 672.750000 1739142773.6801
MEM 672.750000 1739142773.7852
MEM 672.796875 1739142773.8904
MEM 672.875000 1739142773.9955
MEM 672.875000 1739142774.1006
MEM 672.875000 1739142774.2028
MEM 672.875000 1739142774.3080
MEM 672.875000 1739142774.4132
MEM 672.937500 1739142774.5183
MEM 672.968750 1739142774.6235
MEM 672.968750 1739142774.7286
MEM 672.968750 1739142774.8338
MEM 673.015625 1739142774.9389
MEM 673.125000 1739142775.0440
MEM 673.140625 1739142775.1492
MEM 673.140625 1739142775.2544
MEM 673.140625 1739142775.3595
MEM 673.140625 1739142775.4647
MEM 673.140625 1739142775.5699
MEM 673.140625 1739142775.6750
MEM 673.140625 1739142775.7801
MEM 673.140625 1739142775.8853
MEM 673.156250 1739142775.9904
MEM 673.156250 1739142776.0956
MEM 673.156250 1739142776.1976
MEM 673.218750 1739142776.3027
MEM 673.718750 1739142776.4075
MEM 674.468750 1739142776.5126
MEM 674.500000 1739142776.6178
MEM 674.500000 1739142776.7203
MEM 674.500000 1739142776.8254
MEM 674.531250 1739142776.9292
MEM 674.546875 1739142777.0319
MEM 674.546875 1739142777.1371
MEM 674.546875 1739142777.2423
MEM 674.546875 1739142777.3474
MEM 674.546875 1739142777.4526
MEM 674.593750 1739142777.5575
MEM 674.640625 1739142777.6608
MEM 674.703125 1739142777.7659
MEM 674.734375 1739142777.8711
MEM 674.765625 1739142777.9736
MEM 674.765625 1739142778.0787
MEM 674.765625 1739142778.1838
MEM 674.812500 1739142778.2890
MEM 674.828125 1739142778.3941
MEM 674.828125 1739142778.4993
MEM 674.828125 1739142778.6044
MEM 674.828125 1739142778.7096
MEM 674.828125 1739142778.8148
MEM 674.875000 1739142778.9199
MEM 674.921875 1739142779.0250
MEM 675.062500 1739142779.1302
MEM 675.062500 1739142779.2341
MEM 675.093750 1739142779.3393
MEM 675.125000 1739142779.4444
MEM 675.093750 1739142779.5472
MEM 675.140625 1739142779.6499
MEM 675.140625 1739142779.7550
MEM 675.140625 1739142779.8601
MEM 675.156250 1739142779.9632
MEM 675.156250 1739142780.0684
MEM 675.156250 1739142780.1735
MEM 675.218750 1739142780.2786
MEM 675.281250 1739142780.3837
MEM 675.312500 1739142780.4888
MEM 675.343750 1739142780.5893
MEM 675.343750 1739142780.6945
MEM 675.343750 1739142780.7959
MEM 675.375000 1739142780.9010
MEM 675.359375 1739142781.0062
MEM 675.359375 1739142781.1113
MEM 675.359375 1739142781.2165
MEM 675.359375 1739142781.3217
MEM 675.359375 1739142781.4268
MEM 675.390625 1739142781.5298
MEM 675.453125 1739142781.6349
MEM 675.515625 1739142781.7400
MEM 675.546875 1739142781.8452
MEM 675.578125 1739142781.9504
MEM 675.593750 1739142782.0555
MEM 675.562500 1739142782.1564
MEM 675.578125 1739142782.2615
MEM 675.578125 1739142782.3667
MEM 675.578125 1739142782.4718
MEM 675.578125 1739142782.5770
MEM 675.578125 1739142782.6822
MEM 675.578125 1739142782.7873
MEM 675.640625 1739142782.8924
MEM 675.703125 1739142782.9975
MEM 675.781250 1739142783.1027
MEM 675.812500 1739142783.2061
MEM 675.812500 1739142783.3112
MEM 675.812500 1739142783.4164
MEM 675.796875 1739142783.5215
MEM 675.796875 1739142783.6266
MEM 675.796875 1739142783.7318
MEM 675.796875 1739142783.8369
MEM 675.796875 1739142783.9421
MEM 675.796875 1739142784.0473
MEM 675.796875 1739142784.1524
MEM 675.875000 1739142784.2576
MEM 675.968750 1739142784.3626
MEM 676.000000 1739142784.4678
MEM 676.031250 1739142784.5730
MEM 676.031250 1739142784.6781
MEM 676.000000 1739142784.7806
MEM 676.062500 1739142784.8857
MEM 676.031250 1739142784.9865
MEM 676.031250 1739142785.0916
MEM 676.031250 1739142785.1968
MEM 676.031250 1739142785.3020
MEM 676.031250 1739142785.4071
MEM 676.078125 1739142785.5090
MEM 676.140625 1739142785.6141
MEM 676.218750 1739142785.7193
MEM 676.218750 1739142785.8245
MEM 676.250000 1739142785.9296
MEM 676.265625 1739142786.0348
MEM 676.234375 1739142786.1390
MEM 676.406250 1739142786.2417
MEM 676.406250 1739142786.3469
MEM 676.406250 1739142786.4520
MEM 676.406250 1739142786.5572
MEM 676.406250 1739142786.6624
MEM 676.406250 1739142786.7675
MEM 676.546875 1739142786.8710
MEM 676.703125 1739142786.9761
MEM 676.781250 1739142787.0785
MEM 676.812500 1739142787.1836
MEM 676.812500 1739142787.2888
MEM 676.812500 1739142787.3939
MEM 676.875000 1739142787.4990
MEM 676.859375 1739142787.6042
MEM 676.859375 1739142787.7093
MEM 676.859375 1739142787.8100
MEM 676.859375 1739142787.9151
MEM 676.859375 1739142788.0184
MEM 676.890625 1739142788.1236
MEM 676.937500 1739142788.2287
MEM 677.031250 1739142788.3338
MEM 677.062500 1739142788.4389
MEM 677.093750 1739142788.5441
MEM 677.093750 1739142788.6451
MEM 677.062500 1739142788.7502
MEM 677.390625 1739142788.8553
MEM 677.406250 1739142788.9584
MEM 677.406250 1739142789.0605
MEM 677.406250 1739142789.1657
MEM 677.406250 1739142789.2708
MEM 677.406250 1739142789.3760
MEM 677.593750 1739142789.4811
MEM 677.718750 1739142789.5862
MEM 677.796875 1739142789.6914
MEM 677.796875 1739142789.7965
MEM 677.828125 1739142789.9017
MEM 677.828125 1739142790.0068
MEM 677.796875 1739142790.1119
MEM 677.828125 1739142790.2170
MEM 677.828125 1739142790.3222
MEM 677.828125 1739142790.4274
MEM 677.828125 1739142790.5326
MEM 677.828125 1739142790.6378
MEM 677.828125 1739142790.7413
MEM 677.875000 1739142790.8429
MEM 677.890625 1739142790.9481
MEM 678.015625 1739142791.0532
MEM 678.046875 1739142791.1584
MEM 678.046875 1739142791.2635
MEM 678.015625 1739142791.3687
MEM 678.015625 1739142791.4738
MEM 678.000000 1739142791.5790
MEM 678.000000 1739142791.6838
MEM 678.000000 1739142791.7890
MEM 678.000000 1739142791.8941
MEM 678.000000 1739142791.9977
MEM 678.031250 1739142792.1028
MEM 678.093750 1739142792.2032
MEM 678.140625 1739142792.3083
MEM 678.171875 1739142792.4135
MEM 678.203125 1739142792.5146
MEM 678.203125 1739142792.6197
MEM 678.187500 1739142792.7249
MEM 678.234375 1739142792.8278
MEM 678.218750 1739142792.9288
MEM 678.218750 1739142793.0313
MEM 678.218750 1739142793.1365
MEM 678.218750 1739142793.2416
MEM 678.218750 1739142793.3425
MEM 678.265625 1739142793.4476
MEM 678.296875 1739142793.5527
MEM 678.484375 1739142793.6578
MEM 678.484375 1739142793.7606
MEM 678.515625 1739142793.8658
MEM 678.515625 1739142793.9709
MEM 678.484375 1739142794.0760
MEM 678.531250 1739142794.1812
MEM 678.531250 1739142794.2848
MEM 678.531250 1739142794.3900
MEM 678.531250 1739142794.4951
MEM 678.531250 1739142794.6003
MEM 678.531250 1739142794.7021
MEM 678.593750 1739142794.8072
MEM 678.671875 1739142794.9123
MEM 678.703125 1739142795.0175
MEM 678.734375 1739142795.1226
MEM 678.734375 1739142795.2278
MEM 678.718750 1739142795.3329
MEM 678.750000 1739142795.4343
MEM 678.750000 1739142795.5394
MEM 678.750000 1739142795.6446
MEM 678.750000 1739142795.7497
MEM 678.750000 1739142795.8549
MEM 678.750000 1739142795.9600
MEM 678.765625 1739142796.0615
MEM 678.859375 1739142796.1667
MEM 678.906250 1739142796.2718
MEM 678.937500 1739142796.3770
MEM 678.968750 1739142796.4822
MEM 678.984375 1739142796.5838
MEM 678.953125 1739142796.6889
MEM 678.937500 1739142796.7914
MEM 678.937500 1739142796.8965
MEM 678.937500 1739142797.0017
MEM 678.937500 1739142797.1068
MEM 678.937500 1739142797.2096
MEM 678.937500 1739142797.3148
MEM 678.984375 1739142797.4200
MEM 679.031250 1739142797.5251
MEM 679.093750 1739142797.6302
MEM 679.093750 1739142797.7340
MEM 679.125000 1739142797.8391
MEM 679.140625 1739142797.9443
MEM 679.109375 1739142798.0493
MEM 679.156250 1739142798.1544
MEM 679.156250 1739142798.2596
MEM 679.156250 1739142798.3610
MEM 679.156250 1739142798.4711
MEM 679.156250 1739142798.5813
MEM 679.296875 1739142798.6915
MEM 679.468750 1739142798.8016
MEM 679.515625 1739142798.9118
MEM 679.562500 1739142799.0220
MEM 679.562500 1739142799.1321
MEM 679.593750 1739142799.2423
MEM 679.593750 1739142799.3509
MEM 679.562500 1739142799.4609
MEM 679.656250 1739142799.5692
MEM 679.656250 1739142799.6794
MEM 679.656250 1739142799.7841
MEM 679.656250 1739142799.8943
MEM 679.656250 1739142800.0044
MEM 679.656250 1739142800.1145
MEM 679.734375 1739142800.2246
MEM 679.796875 1739142800.3348
MEM 679.828125 1739142800.4449
MEM 679.859375 1739142800.5551
MEM 679.828125 1739142800.6652
MEM 679.796875 1739142800.7753
MEM 679.859375 1739142800.8855
MEM 679.859375 1739142800.9957
MEM 679.859375 1739142801.1058
MEM 679.859375 1739142801.2150
MEM 679.859375 1739142801.3239
MEM 679.859375 1739142801.4316
MEM 679.906250 1739142801.5418
MEM 679.953125 1739142801.6519
MEM 680.000000 1739142801.7620
MEM 680.031250 1739142801.8722
MEM 680.031250 1739142801.9823
MEM 680.031250 1739142802.0924
MEM 679.984375 1739142802.2026
MEM 680.015625 1739142802.3033
MEM 680.031250 1739142802.4135
MEM 680.031250 1739142802.5237
MEM 680.031250 1739142802.6321
MEM 680.031250 1739142802.7405
FUNC pyadjoint.reduced_functional.__call__ 436.2656 1739142518.6546 481.6562 1739142536.5874 0
FUNC pyadjoint.reduced_functional.__call__ 626.8594 1739142593.1552 631.3438 1739142616.8367 0
FUNC pyadjoint.reduced_functional.__call__ 637.8750 1739142645.8992 647.4844 1739142669.6391 0
FUNC pyadjoint.reduced_functional.__call__ 654.3594 1739142698.7171 663.2812 1739142722.5265 0
FUNC pyadjoint.reduced_functional.__call__ 668.4375 1739142751.7372 673.1406 1739142775.6487 0
FUNC pyadjoint.reduced_functional.derivative 481.6562 1739142536.6569 626.9219 1739142593.0171 0
FUNC pyadjoint.reduced_functional.derivative 631.3438 1739142616.9663 637.8750 1739142645.7710 0
FUNC pyadjoint.reduced_functional.derivative 647.4844 1739142669.7674 654.3594 1739142698.5870 0
FUNC pyadjoint.reduced_functional.derivative 663.2812 1739142722.6554 668.4375 1739142751.6069 0
FUNC pyadjoint.reduced_functional.derivative 673.1406 1739142775.7800 679.9062 1739142805.0526 0
MEM 680.031250 1739142802.8483
MEM 680.031250 1739142802.9585
MEM 680.031250 1739142803.0686
MEM 680.031250 1739142803.1776
MEM 680.031250 1739142803.2878
MEM 680.031250 1739142803.3979
MEM 680.000000 1739142803.5081
MEM 679.968750 1739142803.6183
MEM 679.968750 1739142803.7284
MEM 679.968750 1739142803.8386
MEM 679.968750 1739142803.9487
MEM 679.968750 1739142804.0589
MEM 679.968750 1739142804.1690
MEM 679.968750 1739142804.2792
MEM 679.968750 1739142804.3893
MEM 679.968750 1739142804.4994
MEM 679.968750 1739142804.6096
MEM 679.968750 1739142804.7165
MEM 679.937500 1739142804.8266
MEM 679.906250 1739142804.9368
MEM 679.906250 1739142805.0470
MEM 679.906250 1739142805.1489
MEM 679.921875 1739142805.2590
MEM 679.921875 1739142805.3692
MEM 679.921875 1739142805.4793
MEM 679.921875 1739142805.5795
MEM 679.921875 1739142805.6897
MEM 679.937500 1739142805.7998
MEM 679.937500 1739142805.9100
MEM 679.937500 1739142806.0201
MEM 679.968750 1739142806.1303
